TF	target	Cor	Wave	tf_name	tf_description	target_name	target_description
Pa_2_7360	Pa_0_1270	0.968900502392388	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_0_780	0.95263590532428	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_13230	0.965427543744814	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_13940	0.963161513220199	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	Hmg5	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_1440	0.950534642440318	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_16240	0.957999101663038	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_18000	0.965233147753342	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_18060	0.950644979265886	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_21890	0.971118689321959	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_calpain
Pa_2_7360	Pa_1_22400	0.953431578602926	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_22510	0.955193815141328	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_24410	0.97188389486875	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_SAM-dependent_methyltransferases_
Pa_2_7360	Pa_1_2470	0.960597397566295	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_3090	0.979613089056921	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_GTPase
Pa_2_7360	Pa_1_4860	0.982259150233243	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_transporter_
Pa_2_7360	Pa_1_5250	0.969467631746961	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_1_5975	0.98248385783875	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	NA
Pa_2_7360	Pa_1_980	0.950831004922563	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_monooxygenase_
Pa_2_7360	Pa_2_10310	0.988160830182362	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_ankyrin_repeat_protein
Pa_2_7360	Pa_2_10320	0.96633734101823	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_2_13740	0.959586116383117	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_2_14000	0.954322144736061	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_2_1630	0.992026379558791	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_similar_to_YKL069W_of_Saccharomyces_cerevisiae
Pa_2_7360	Pa_2_4180	0.969040731095476	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_2_4590	0.974802976708737	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_phenylacetone_monooxygenase
Pa_2_7360	Pa_2_4600	0.96602763652391	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_2_7220	0.982475041513403	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_sterigmatocystin_biosynthesis_monooxygenase
Pa_2_7360	Pa_2_7250	0.976420399383836	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_sterigmatocystin_biosynthesis_protein_similar_to_stcT_of_Aspergillus_nidulans
Pa_2_7360	Pa_2_7260	0.9950324046724	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_Cytochrome_P450_protein
Pa_2_7360	Pa_2_7280	0.977716531536699	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_2_7300	0.979529500340435	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_sterigmatocystin_biosynthesis_fatty_acid_synthase_subunit_beta
Pa_2_7360	Pa_2_7310	0.979983752057883	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_fatty_acid_synthase_subunit_alpha
Pa_2_7360	Pa_2_7320	0.996024061988881	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_sterigmatocystin_biosynthesis_lipase/esterase
Pa_2_7360	Pa_2_7330	0.975675311917754	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_short-chain_dehydrogenase/reductase
Pa_2_7360	Pa_2_7340	0.9931423507527	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_averantin_oxidoreductase
Pa_2_7360	Pa_2_7350	0.995439741740743	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_2_7370	0.98512430694875	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_aflatoxin_biosynthesis_ketoreductase_nor-1
Pa_2_7360	Pa_2_7400	0.980647154887424	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_sterigmatocystin_biosynthesis_P450_monooxygenase
Pa_2_7360	Pa_2_7420	0.971872294919466	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_sterigmatocystin_biosynthesis_protein_similar_to_STCO_of_Aspergillus_nidulans
Pa_2_7360	Pa_2_7440	0.993987924552117	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_sterigmatocystin_biosynthesis_protein_similar_to_STCQ_of_Aspergillus_nidulans
Pa_2_7360	Pa_2_7450	0.98119733962165	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_2_8370	0.968360367782118	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_3_2000	0.964630763211958	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_3_2940	0.957902050385742	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_Carboxypeptidase
Pa_2_7360	Pa_3_3700	0.973122304747737	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_similar_to_FK506-binding_protein_1B_of_Neurospora_crassa_
Pa_2_7360	Pa_3_705	0.986615550463034	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_3_9710	0.952896850490451	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_4_1300	0.963709613557417	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_4_1860	0.951895823300087	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_multidrug_efflux_pump
Pa_2_7360	Pa_4_2120	0.954129093797446	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_4_230	0.961615442463579	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_oxidoreductase
Pa_2_7360	Pa_4_290	0.973739595174019	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_4_50	0.965676974194149	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_hydroxylase
Pa_2_7360	Pa_4_5870	0.959072468062311	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_4_7760	0.962513654169142	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_farnesyltransferase_subunit_beta
Pa_2_7360	Pa_4_870	0.953959804307986	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_Glycoside_Hydrolase_Family_16
Pa_2_7360	Pa_4_920	0.957065870533753	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_Glycosyltransferase_Family_8
Pa_2_7360	Pa_4_9940	0.964997924342537	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_ABC_transporter_
Pa_2_7360	Pa_5_10090	0.952353967659766	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_tyrosinase
Pa_2_7360	Pa_5_10247	0.975033612597613	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_5_10410	0.971457102653825	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_5_10720	0.962533415586444	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_5_10910	0.958475470632986	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_5_11080	0.96562907745588	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_voltage-gated_shaker-like_K+_channel
Pa_2_7360	Pa_5_1120	0.962904478972181	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_alcohol_dehydrogenase
Pa_2_7360	Pa_5_11760	0.955178370674998	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_5_150	0.963401944663797	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_5_3435	0.964486313363045	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_5_4167	0.968312980090172	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_5_7480	0.970653088212405	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_6_10350	0.979975571947508	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_MFS_toxin_efflux_pump_
Pa_2_7360	Pa_6_10380	0.980486218367257	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_Dehydrogenase
Pa_2_7360	Pa_6_10390	0.969180714853024	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_6_11060	0.964690660082445	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_Sexual_development_protein_
Pa_2_7360	Pa_6_4110	0.967438193910764	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	Hmg8	Putative_HMG-box_containing_domain_Protein_
Pa_2_7360	Pa_6_5390	0.950588452569176	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_6_8260	0.966443132167045	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_6_8310	0.969759693609859	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_6_9460	0.982250244272296	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_flavoprotein_involved_in_K+_transport
Pa_2_7360	Pa_6_9796	0.976539816070826	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_6_9980	0.980173552942416	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_7_3100	0.973509826046608	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_negative_regulator_of_the_PHO_system_
Pa_2_7360	Pa_7_320	0.985897434594069	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7360	Pa_7_4260	0.965698354107135	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_Cytochrome_P450_protein
Pa_2_7360	Pa_7_4330	0.9623865023876	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_dehydrogenase_
Pa_2_7360	Pa_7_70	0.973146272987836	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_1-phosphatidylinositol-4,5-bisphosphate_phosphodiesterase_1
Pa_2_7360	Pa_7_860	0.985887976842083	II	-	Putative_sterigmatocystin_biosynthesis_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_0_1640	0.97393447041469	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_12350	0.950203854396508	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_15290	0.967514012028585	II	-	Putative_protein_of_unknown_function	-	NA
Pa_2_7930	Pa_1_16510	0.958711558832626	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_18060	0.953653314943934	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_18270	0.977531794656428	II	-	Putative_protein_of_unknown_function	Agl1	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_21730	0.971738838813776	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_23170	0.979995660702114	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_24410	0.963509305677437	II	-	Putative_protein_of_unknown_function	-	Putative_SAM-dependent_methyltransferases_
Pa_2_7930	Pa_1_3120	0.958592877073663	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_380	0.979175487139352	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_5870	0.955802794363942	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_5930	0.970546134973763	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_600	0.951557002524707	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_1_700	0.954030057718965	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_2_10310	0.954245452538416	II	-	Putative_protein_of_unknown_function	-	Putative_ankyrin_repeat_protein
Pa_2_7930	Pa_2_10320	0.978612991119203	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_2_11550	0.961821020446929	II	-	Putative_protein_of_unknown_function	-	Putative_Regulator_of_chromosome_condensation
Pa_2_7930	Pa_2_14030	0.983438661606874	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_2_4220	0.975191321447196	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_2_4590	0.973123247709276	II	-	Putative_protein_of_unknown_function	-	Putative_phenylacetone_monooxygenase
Pa_2_7930	Pa_2_4600	0.984999852253046	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_2_7200	0.959624751474199	II	-	Putative_protein_of_unknown_function	-	Putative_aflatoxin_biosynthesis_ketoreductase_
Pa_2_7930	Pa_2_7790	0.963524375962905	II	-	Putative_protein_of_unknown_function	-	Putative_protein_similar_to_Mb1315_of_Mycobacterium_bovis
Pa_2_7930	Pa_2_7920	0.973590581256186	II	-	Putative_protein_of_unknown_function	-	Putative_pisatin_demethylase
Pa_2_7930	Pa_3_1015	0.98613030369475	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_3_2000	0.982658689479527	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_3_970	0.953738283733794	II	-	Putative_protein_of_unknown_function	-	Putative_Protein_FMP52,_mitochondrial_precursor
Pa_2_7930	Pa_4_1230	0.988139298812407	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_4_1270	0.956572982012932	II	-	Putative_protein_of_unknown_function	-	NA
Pa_2_7930	Pa_4_1300	0.962681977759968	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_4_1860	0.958368881372603	II	-	Putative_protein_of_unknown_function	-	Putative_multidrug_efflux_pump
Pa_2_7930	Pa_4_1900	0.950976587412875	II	-	Putative_protein_of_unknown_function	-	Putative_Heterokaryon_incompatibility_protein
Pa_2_7930	Pa_4_1980	0.978488996198995	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_4_20	0.971770828548111	II	-	Putative_protein_of_unknown_function	-	Putative_oxidoreductase
Pa_2_7930	Pa_4_2280	0.951730292703912	II	-	Putative_protein_of_unknown_function	-	Putative_Ankyrin
Pa_2_7930	Pa_4_450	0.971403290373049	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_4_4850	0.96646239320747	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_4_5020	0.957279592996986	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_4_5460	0.971389182071924	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_4_6590	0.950765499321653	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_4_870	0.97435408823369	II	-	Putative_protein_of_unknown_function	-	Putative_Glycoside_Hydrolase_Family_16
Pa_2_7930	Pa_5_10440	0.959879378006327	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_11180	0.98691263269424	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_11190	0.954958414136164	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_11195	0.967050641465839	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_1120	0.958445449481301	II	-	Putative_protein_of_unknown_function	-	Putative_alcohol_dehydrogenase
Pa_2_7930	Pa_5_11200	0.979875349109879	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_11220	0.977145563074675	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_140	0.958099422307874	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein_
Pa_2_7930	Pa_5_3670	0.955746027753637	II	-	Putative_protein_of_unknown_function	-	Putative_transporter
Pa_2_7930	Pa_5_3930	0.95282295513956	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_6510	0.966245938086426	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_690	0.993527760464603	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_7825	0.954120171009621	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_5_9910	0.955471132698198	II	-	Putative_protein_of_unknown_function	-	Putative_efflux_system_protein
Pa_2_7930	Pa_6_10380	0.959241353783816	II	-	Putative_protein_of_unknown_function	-	Putative_Dehydrogenase
Pa_2_7930	Pa_6_10390	0.970749150124435	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_6_11060	0.963273323892858	II	-	Putative_protein_of_unknown_function	-	Putative_Sexual_development_protein_
Pa_2_7930	Pa_6_11690	0.955953951413026	II	-	Putative_protein_of_unknown_function	-	Putative_RNA-dependent_RNA_polymerase_1
Pa_2_7930	Pa_6_2440	0.968378003255173	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_2_7930	Pa_6_2460	0.9645474049294	II	-	Putative_protein_of_unknown_function	-	Putative_JmjC_domain-containing_histone_demethylation_
